"FID_","x","y","_cm","_cm_1","Q","SAT","HDOP","Elevation","cm_110msim","cm_50msim"
,35.246678,32.624463,116.212000,104.151000,8.000000,7.000000,1.100000,57.495000,1.161999,1.042000
,35.246690,32.624483,112.150000,100.401000,8.000000,7.000000,1.100000,57.429000,1.121999,1.003999
,35.246701,32.624502,112.032000,101.182000,8.000000,7.000000,1.100000,57.317000,1.120000,1.011999
,35.246713,32.624522,111.095000,100.244000,8.000000,7.000000,1.100000,57.389000,1.110999,1.001999
,35.246725,32.624541,111.993000,100.518000,8.000000,7.000000,1.100000,57.222000,1.120000,1.004999
,35.246737,32.624561,115.665000,104.190000,8.000000,7.000000,1.100000,57.108000,1.156999,1.042000
,35.246749,32.624580,116.017000,105.791000,8.000000,7.000000,1.100000,57.024000,1.159999,1.057999
,35.246761,32.624600,119.337000,106.104000,8.000000,7.000000,1.100000,56.994000,1.192999,1.060999
,35.246774,32.624620,117.931000,107.588000,8.000000,7.000000,1.100000,56.938000,1.179000,1.075999
,35.246787,32.624640,111.681000,100.987000,8.000000,7.000000,1.100000,56.628000,1.116999,1.009999
,35.246798,32.624661,117.892000,107.315000,8.000000,7.000000,1.100000,56.777000,1.179000,1.072999
,35.246811,32.624680,125.040000,113.955000,8.000000,7.000000,1.100000,56.951000,1.250000,1.139999
,35.246819,32.624702,119.767000,107.276000,8.000000,7.000000,1.100000,56.854000,1.197999,1.072999
,35.246832,32.624724,121.212000,107.119000,8.000000,7.000000,1.100000,56.426000,1.212000,1.070999
,35.246843,32.624745,117.618000,106.612000,8.000000,7.000000,1.100000,56.903000,1.175999,1.065999
,35.246854,32.624766,117.814000,106.690000,8.000000,7.000000,1.100000,56.644000,1.177999,1.067000
,35.246867,32.624786,119.728000,108.721000,8.000000,7.000000,1.100000,56.296000,1.197000,1.087000
,35.246876,32.624805,130.353000,115.283000,8.000000,7.000000,1.100000,56.749000,1.304000,1.152999
,35.246886,32.624824,126.407000,112.276000,8.000000,7.000000,1.100000,57.047000,1.264000,1.123000
,35.246897,32.624842,124.064000,111.807000,8.000000,7.000000,1.100000,57.139000,1.241000,1.118000
,35.246909,32.624862,121.017000,111.651000,8.000000,7.000000,1.100000,56.903000,1.210000,1.116999
,35.246922,32.624882,117.579000,106.338000,8.000000,7.000000,1.100000,56.497000,1.175999,1.062999
,35.246935,32.624902,114.298000,104.658000,8.000000,7.000000,1.100000,56.394000,1.143000,1.047000
,35.246948,32.624922,112.775000,101.885000,8.000000,7.000000,1.100000,55.862000,1.128000,1.019000
,35.246961,32.624942,117.071000,106.729000,8.000000,7.000000,1.100000,55.709000,1.171000,1.067000
,35.246971,32.624961,124.532000,113.330000,8.000000,7.000000,1.100000,55.780000,1.245000,1.133000
,35.246984,32.624983,127.657000,112.510000,8.000000,7.000000,1.100000,55.684000,1.276999,1.125000
,35.246994,32.625001,120.626000,110.283000,8.000000,7.000000,1.100000,55.823000,1.205999,1.103000
,35.247004,32.625018,115.860000,104.619000,8.000000,7.000000,1.100000,55.980000,1.159000,1.046000
,35.247015,32.625036,109.220000,100.127000,8.000000,7.000000,1.100000,56.266000,1.092000,1.001000
,35.247026,32.625053,109.337000,99.815000,8.000000,7.000000,1.100000,56.157000,1.093000,.998000
,35.247036,32.625071,112.579000,103.643000,8.000000,7.000000,1.100000,56.440000,1.126000,1.036000
,35.247047,32.625089,117.775000,108.057000,8.000000,7.000000,1.100000,56.221000,1.177999,1.080999
,35.247058,32.625107,125.275000,112.315000,8.000000,7.000000,1.100000,56.180000,1.253000,1.123000
,35.247069,32.625124,123.321000,110.088000,8.000000,7.000000,1.100000,56.143000,1.233000,1.100999
,35.247075,32.625140,127.853000,112.588000,8.000000,7.000000,1.100000,56.174000,1.279000,1.126000
,35.247083,32.625155,128.829000,114.932000,8.000000,7.000000,1.100000,56.130000,1.287999,1.149000
,35.247093,32.625169,129.532000,115.049000,8.000000,7.000000,1.100000,56.043000,1.294999,1.149999
,35.247103,32.625183,128.673000,115.479000,8.000000,7.000000,1.100000,56.457000,1.286999,1.154999
,35.247109,32.625196,126.603000,113.721000,8.000000,7.000000,1.100000,56.665000,1.266000,1.136999
,35.247120,32.625211,134.415000,118.291000,8.000000,7.000000,1.100000,56.399000,1.343999,1.182999
,35.247127,32.625228,127.931000,114.971000,8.000000,7.000000,1.100000,56.662000,1.279000,1.149999
,35.247134,32.625240,137.970000,120.283000,8.000000,7.000000,1.100000,56.606000,1.379999,1.202999
,35.247143,32.625255,131.368000,122.354000,8.000000,7.000000,1.100000,57.082000,1.314000,1.223999
,35.247152,32.625269,135.743000,121.494000,8.000000,7.000000,1.100000,56.812000,1.356999,1.215000
,35.247162,32.625285,128.243000,114.698000,8.000000,7.000000,1.100000,56.717000,1.281999,1.146999
,35.247171,32.625301,137.150000,129.033000,8.000000,7.000000,1.100000,56.581000,1.371999,1.289999
,35.247181,32.625318,138.439000,124.385000,8.000000,7.000000,1.100000,56.781000,1.383999,1.243999
,35.247192,32.625335,133.478000,119.151000,8.000000,7.000000,1.100000,56.481000,1.335000,1.192000
,35.247203,32.625352,131.095000,116.221000,8.000000,7.000000,1.100000,56.380000,1.310999,1.161999
,35.247213,32.625369,130.431000,114.776000,8.000000,7.000000,1.100000,56.470000,1.304000,1.148000
,35.247225,32.625387,127.228000,111.260000,8.000000,7.000000,1.100000,56.462000,1.271999,1.113000
,35.247234,32.625403,128.048000,113.057000,8.000000,7.000000,1.100000,56.652000,1.279999,1.131000
,35.247244,32.625419,135.079000,118.643000,8.000000,7.000000,1.100000,56.577000,1.350999,1.185999
,35.247255,32.625436,141.485000,124.229000,8.000000,7.000000,1.100000,56.472000,1.414999,1.241999
,35.247267,32.625455,139.689000,122.393000,8.000000,7.000000,1.100000,56.448000,1.396999,1.223999
,35.247278,32.625474,141.407000,123.096000,8.000000,7.000000,1.100000,56.348000,1.414000,1.230999
,35.247289,32.625493,143.243000,125.518000,8.000000,7.000000,1.100000,56.515000,1.432000,1.254999
,35.247298,32.625511,145.314000,128.643000,8.000000,7.000000,1.100000,56.784000,1.452999,1.286000
,35.247308,32.625530,142.931000,126.299000,8.000000,7.000000,1.100000,57.120000,1.429000,1.263000
,35.247319,32.625548,140.548000,123.916000,8.000000,7.000000,1.100000,57.116000,1.404999,1.238999
,35.247330,32.625568,139.571000,124.112000,8.000000,7.000000,1.100000,57.153000,1.396000,1.241000
,35.247341,32.625587,141.173000,124.541000,8.000000,7.000000,1.100000,57.331000,1.411999,1.245000
,35.247352,32.625606,139.845000,122.549000,8.000000,7.000000,1.100000,57.460000,1.398000,1.225000
,35.247365,32.625626,135.860000,119.815000,8.000000,7.000000,1.100000,57.410000,1.358999,1.197999
,35.247376,32.625644,138.165000,121.612000,8.000000,7.000000,1.100000,57.433000,1.381999,1.215999
,35.247388,32.625663,135.860000,120.674000,8.000000,7.000000,1.100000,57.257000,1.358999,1.207000
,35.247400,32.625683,133.829000,118.526000,8.000000,7.000000,1.100000,57.262000,1.338000,1.184999
,35.247411,32.625701,137.501000,120.401000,8.000000,7.000000,1.100000,57.554000,1.375000,1.203999
,35.247424,32.625720,135.509000,119.190000,8.000000,7.000000,1.100000,57.208000,1.355000,1.192000
,35.247436,32.625739,139.806000,124.190000,8.000000,7.000000,1.100000,56.914000,1.398000,1.241999
,35.247446,32.625758,143.751000,126.729000,8.000000,7.000000,1.100000,57.035000,1.437999,1.266999
,35.247457,32.625778,140.978000,122.198000,8.000000,7.000000,1.100000,57.353000,1.409999,1.222000
,35.247468,32.625797,140.939000,122.198000,8.000000,7.000000,1.100000,57.199000,1.409000,1.222000
,35.247480,32.625817,136.329000,119.073000,8.000000,7.000000,1.100000,57.100000,1.363000,1.190999
,35.247491,32.625836,134.181000,118.057000,8.000000,7.000000,1.100000,57.522000,1.342000,1.180999
,35.247502,32.625856,138.556000,121.924000,8.000000,7.000000,1.100000,57.539000,1.386000,1.218999
,35.247514,32.625876,139.532000,121.533000,8.000000,7.000000,1.100000,57.684000,1.394999,1.215000
,35.247526,32.625896,140.157000,121.416000,8.000000,7.000000,1.100000,57.525000,1.401999,1.213999
,35.247537,32.625915,137.931000,120.401000,8.000000,7.000000,1.100000,57.282000,1.378999,1.203999
,35.247548,32.625933,136.876000,118.565000,8.000000,7.000000,1.100000,57.520000,1.368999,1.185999
,35.247560,32.625950,140.821000,122.158000,8.000000,7.000000,1.100000,57.474000,1.407999,1.222000
,35.247570,32.625968,143.478000,124.424000,8.000000,7.000000,1.100000,57.672000,1.434999,1.243999
,35.247580,32.625984,142.892000,123.057000,8.000000,7.000000,1.100000,57.944000,1.429000,1.230999
,35.247589,32.626000,139.728000,121.494000,8.000000,7.000000,1.100000,58.084000,1.396999,1.215000
,35.247599,32.626017,140.782000,123.643000,8.000000,7.000000,1.100000,58.085000,1.407999,1.235999
,35.247611,32.626035,140.079000,122.393000,8.000000,7.000000,1.100000,57.992000,1.401000,1.223999
,35.247621,32.626053,136.212000,121.533000,8.000000,7.000000,1.100000,57.980000,1.361999,1.215000
,35.247632,32.626073,139.415000,120.127000,8.000000,7.000000,1.100000,57.772000,1.394000,1.200999
,35.247643,32.626092,143.165000,124.580000,8.000000,7.000000,1.100000,57.790000,1.432000,1.246000
,35.247655,32.626112,144.532000,126.651000,8.000000,7.000000,1.100000,57.873000,1.445000,1.266999
,35.247667,32.626133,141.095000,122.002000,8.000000,7.000000,1.100000,57.943000,1.411000,1.220000
,35.247680,32.626154,140.353000,122.315000,8.000000,7.000000,1.100000,57.183000,1.404000,1.223000
,35.247692,32.626173,138.712000,123.604000,8.000000,7.000000,1.100000,57.387000,1.386999,1.235999
,35.247704,32.626190,140.235000,123.994000,8.000000,7.000000,1.100000,57.330000,1.401999,1.240000
,35.247715,32.626207,146.876000,127.198000,8.000000,7.000000,1.100000,57.423000,1.468999,1.271999
,35.247724,32.626221,150.275000,128.330000,8.000000,7.000000,1.100000,57.931000,1.503000,1.282999
,35.247734,32.626235,150.392000,130.557000,8.000000,7.000000,1.100000,57.580000,1.503999,1.305999
,35.247742,32.626246,150.118000,128.330000,8.000000,7.000000,1.100000,58.150000,1.501000,1.282999
,35.247750,32.626261,147.931000,124.776000,8.000000,7.000000,1.100000,58.167000,1.478999,1.248000
,35.247759,32.626276,150.118000,129.541000,8.000000,7.000000,1.100000,58.202000,1.501000,1.294999
,35.247770,32.626290,157.970000,140.283000,8.000000,7.000000,1.100000,58.368000,1.580000,1.402999
,35.247780,32.626306,162.540000,144.073000,8.000000,7.000000,1.100000,58.117000,1.625000,1.440999
,35.247789,32.626325,157.931000,137.002000,8.000000,7.000000,1.100000,58.273000,1.578999,1.370000
,35.247799,32.626342,157.775000,140.401000,8.000000,7.000000,1.100000,58.498000,1.577999,1.404000
,35.247810,32.626361,151.798000,134.229000,8.000000,7.000000,1.100000,57.947000,1.518000,1.342000
,35.247821,32.626378,146.485000,128.799000,8.000000,7.000000,1.100000,57.937000,1.465000,1.287999
,35.247831,32.626400,148.751000,133.369000,8.000000,7.000000,1.100000,58.045000,1.488000,1.333999
,35.247838,32.626421,153.907000,135.010000,8.000000,7.000000,1.100000,58.035000,1.539000,1.350000
,35.247843,32.626440,159.923000,140.166000,8.000000,7.000000,1.100000,58.324000,1.598999,1.401999
,35.247852,32.626460,149.845000,128.994000,8.000000,7.000000,1.100000,58.585000,1.498000,1.289999
,35.247861,32.626479,146.720000,127.862000,8.000000,7.000000,1.100000,58.660000,1.467000,1.279000
,35.247870,32.626498,145.704000,125.127000,8.000000,7.000000,1.100000,58.975000,1.457000,1.251000
,35.247879,32.626517,142.814000,119.658000,8.000000,7.000000,1.100000,59.116000,1.427999,1.197000
,35.247888,32.626535,144.259000,122.119000,8.000000,7.000000,1.100000,59.335000,1.442999,1.220999
,35.247898,32.626553,142.853000,122.315000,8.000000,7.000000,1.100000,59.264000,1.429000,1.223000
,35.247908,32.626572,148.517000,130.049000,8.000000,7.000000,1.100000,59.190000,1.485000,1.299999
,35.247918,32.626591,153.907000,132.901000,8.000000,7.000000,1.100000,59.277000,1.539000,1.328999
,35.247927,32.626608,150.860000,129.698000,8.000000,7.000000,1.100000,59.410000,1.508999,1.297000
,35.247939,32.626623,145.821000,124.815000,8.000000,7.000000,1.100000,59.806000,1.457999,1.248000
,35.247951,32.626637,140.431000,120.752000,8.000000,7.000000,1.100000,59.972000,1.404000,1.207999
,35.247964,32.626651,152.970000,129.854000,8.000000,7.000000,1.100000,59.894000,1.529999,1.299000
,35.247980,32.626664,152.853000,131.377000,8.000000,7.000000,1.100000,59.914000,1.529000,1.314000
,35.247990,32.626677,143.673000,125.518000,8.000000,7.000000,1.100000,60.079000,1.437000,1.254999
,35.248004,32.626693,146.837000,128.174000,8.000000,7.000000,1.100000,60.080000,1.468000,1.281999
,35.248018,32.626709,151.251000,130.557000,8.000000,7.000000,1.100000,60.317000,1.513000,1.305999
,35.248031,32.626728,138.712000,121.573000,8.000000,7.000000,1.100000,60.079000,1.386999,1.215999
,35.248041,32.626743,148.165000,128.916000,8.000000,7.000000,1.100000,60.197000,1.481999,1.289000
,35.248051,32.626762,148.400000,129.112000,8.000000,7.000000,1.100000,60.058000,1.483999,1.291000
,35.248061,32.626779,147.853000,129.307000,8.000000,7.000000,1.100000,60.080000,1.478999,1.292999
,35.248074,32.626797,150.900000,129.776000,8.000000,7.000000,1.100000,59.596000,1.508999,1.297999
,35.248085,32.626815,149.689000,131.104000,8.000000,7.000000,1.100000,59.411000,1.496999,1.310999
,35.248096,32.626832,147.618000,126.807000,8.000000,7.000000,1.100000,59.353000,1.475999,1.268000
,35.248106,32.626850,147.110000,130.713000,8.000000,7.000000,1.100000,59.172000,1.470999,1.307000
,35.248115,32.626868,140.392000,126.182000,8.000000,7.000000,1.100000,59.205000,1.404000,1.261999
,35.248126,32.626886,136.681000,123.565000,8.000000,7.000000,1.100000,59.345000,1.366999,1.235999
,35.248136,32.626904,131.603000,117.783000,8.000000,7.000000,1.100000,59.449000,1.315999,1.177999
,35.248148,32.626922,130.079000,119.229000,8.000000,7.000000,1.100000,59.265000,1.300999,1.192000
,35.248160,32.626940,130.509000,118.916000,8.000000,7.000000,1.100000,59.361000,1.304999,1.189000
,35.248172,32.626960,131.993000,120.049000,8.000000,7.000000,1.100000,59.429000,1.320000,1.200000
,35.248183,32.626978,141.485000,128.565000,8.000000,7.000000,1.100000,59.863000,1.414999,1.286000
,35.248194,32.626997,144.298000,128.252000,8.000000,7.000000,1.100000,59.767000,1.442999,1.282999
,35.248205,32.627018,141.485000,124.854000,8.000000,7.000000,1.100000,59.647000,1.414999,1.248999
,35.248217,32.627037,142.735000,126.221000,8.000000,7.000000,1.100000,59.669000,1.427000,1.261999
,35.248227,32.627054,156.759000,138.018000,8.000000,7.000000,1.100000,59.775000,1.567999,1.379999
,35.248238,32.627071,156.485000,141.416000,8.000000,7.000000,1.100000,59.796000,1.565000,1.414000
,35.248248,32.627086,159.610000,140.752000,8.000000,7.000000,1.100000,59.835000,1.595999,1.407999
,35.248259,32.627102,161.446000,142.432000,8.000000,7.000000,1.100000,59.905000,1.613999,1.424000
,35.248270,32.627117,160.821000,142.002000,8.000000,7.000000,1.100000,59.846000,1.608000,1.419999
,35.248282,32.627131,157.540000,137.393000,8.000000,7.000000,1.100000,60.010000,1.575000,1.373999
,35.248293,32.627145,147.775000,125.010000,8.000000,7.000000,1.100000,60.213000,1.478000,1.250000
,35.248307,32.627160,140.392000,121.573000,8.000000,7.000000,1.100000,60.467000,1.404000,1.215999
,35.248317,32.627177,142.579000,125.791000,8.000000,7.000000,1.100000,60.633000,1.425999,1.258000
,35.248328,32.627192,144.728000,127.783000,8.000000,7.000000,1.100000,60.550000,1.447000,1.277999
,35.248339,32.627210,137.775000,123.369000,8.000000,7.000000,1.100000,60.774000,1.378000,1.233999
,35.248352,32.627230,142.267000,125.908000,8.000000,7.000000,1.100000,60.807000,1.422999,1.258999
,35.248364,32.627249,149.767000,131.573000,8.000000,7.000000,1.100000,60.908000,1.498000,1.315999
,35.248374,32.627269,152.540000,132.979000,8.000000,7.000000,1.100000,61.126000,1.524999,1.330000
,35.248384,32.627289,150.665000,130.283000,8.000000,7.000000,1.100000,61.200000,1.506999,1.302999
,35.248392,32.627308,155.235000,134.190000,8.000000,7.000000,1.100000,61.464000,1.552000,1.342000
,35.248398,32.627330,155.470000,135.830000,8.000000,7.000000,1.100000,61.771000,1.554999,1.358000
,35.248407,32.627351,153.400000,132.471000,8.000000,7.000000,1.100000,61.694000,1.534000,1.325000
,35.248418,32.627371,144.767000,126.768000,8.000000,7.000000,1.100000,61.451000,1.447999,1.268000
,35.248429,32.627391,142.150000,127.080000,8.000000,7.000000,1.100000,61.323000,1.421000,1.271000
,35.248437,32.627409,141.993000,121.573000,8.000000,7.000000,1.100000,61.526000,1.419999,1.215999
,35.248448,32.627428,140.157000,120.049000,8.000000,7.000000,1.100000,61.299000,1.401999,1.200000
,35.248458,32.627445,142.306000,124.268000,8.000000,7.000000,1.100000,61.898000,1.422999,1.243000
,35.248469,32.627464,140.548000,122.940000,8.000000,7.000000,1.100000,61.966000,1.404999,1.228999
,35.248480,32.627483,132.189000,116.065000,8.000000,7.000000,1.100000,61.735000,1.322000,1.161000
,35.248492,32.627502,126.954000,112.315000,8.000000,7.000000,1.100000,61.613000,1.269999,1.123000
,35.248503,32.627523,131.251000,116.924000,8.000000,7.000000,1.100000,61.171000,1.312999,1.169000
,35.248514,32.627543,131.017000,114.502000,8.000000,7.000000,1.100000,61.249000,1.309999,1.144999
,35.248529,32.627563,130.040000,113.565000,8.000000,7.000000,1.100000,60.613000,1.299999,1.136000
,35.248541,32.627583,135.900000,118.877000,8.000000,7.000000,1.100000,60.398000,1.358999,1.189000
,35.248551,32.627601,143.556000,123.682000,8.000000,7.000000,1.100000,61.068000,1.435999,1.236999
,35.248563,32.627620,141.525000,122.471000,8.000000,7.000000,1.100000,60.946000,1.414999,1.225000
,35.248576,32.627639,140.939000,121.494000,8.000000,7.000000,1.100000,60.726000,1.409000,1.215000
,35.248588,32.627658,130.860000,113.760000,8.000000,7.000000,1.100000,60.848000,1.309000,1.138000
,35.248598,32.627676,125.626000,110.244000,8.000000,7.000000,1.100000,60.993000,1.256000,1.101999
,35.248607,32.627693,124.064000,109.033000,8.000000,7.000000,1.100000,61.327000,1.241000,1.090000
,35.248620,32.627713,124.806000,109.971000,8.000000,7.000000,1.100000,60.886000,1.248000,1.100000
,35.248630,32.627732,129.923000,113.526000,8.000000,7.000000,1.100000,61.200000,1.299000,1.134999
,35.248643,32.627751,134.962000,117.432000,8.000000,7.000000,1.100000,61.571000,1.350000,1.174000
,35.248655,32.627770,140.665000,122.666000,8.000000,7.000000,1.100000,61.694000,1.406999,1.226999
,35.248667,32.627790,148.829000,127.588000,8.000000,7.000000,1.100000,61.609000,1.488000,1.276000
,35.248680,32.627810,154.454000,132.393000,8.000000,7.000000,1.100000,62.038000,1.544999,1.324000
,35.248691,32.627830,159.376000,136.573000,8.000000,7.000000,1.100000,61.890000,1.593999,1.366000
